SMILES	ATS0d	SLogP	GATS2c	AATS7i	AATS2i	EState_VSA3	PEOE_VSA6	AATS4i	ATSC8se	AATS5i	PNSA3	AATS1i	AATSC1Z	RBF	GATS1i	PNSA1	SMR_VSA7	MAXDN	AATSC3s	AATS3i
Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1C	112.0	2.7262400000000007	1.2500740520802427	157.78594391315423	157.31960648080047	0.0	24.61992282831084	164.65146412556393	-0.08960336000000066	166.8825826537521	-11.142060818757242	147.150639539322	0.3078658536585366	0.15789473684210525	1.4787462284882378	129.21811980440856	29.32600418877882	1.5327777777777774	0.006222009637188209	158.3718955008774
CCCC[C@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O	144.0	3.493400000000002	0.8192302684672416	159.30345294738396	151.35108957332653	17.795594172293132	37.964481650927475	161.87920262716113	1.1219296528925606	157.95030036196272	-38.25623857875826	145.7111836051359	0.2671577434423283	0.19230769230769232	1.1826840721187593	224.07321499475123	54.59730361615449	1.9870748299319732	-0.021552209649597066	160.5183066145821
CC[C@H](c1ccc(O)cc1)[C@H](CC)c1ccc(O)cc1	120.0	4.785200000000004	0.4914040637755791	165.5119654913044	148.03291742032695	23.3348357588906	38.112942673227685	154.36089073006795	-0.635582857142857	156.30503130250582	-36.34505401446605	142.9906727951233	-0.08221273005326184	0.23809523809523808	1.0198319784316319	166.79166037004654	59.65783953108687	1.359921337247275	0.008379259650641988	154.21278312148573
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	235.0	3.3973000000000013	0.6226050032162554	165.7212015958312	151.79030401570924	41.92825789989436	20.771211599071872	159.98325035204022	-1.7176643435346821	164.20438630568464	-52.58980263847913	145.22821034259945	1.7290087970580064	0.21621621621621623	1.3618353744026113	227.35441333953477	0.0	5.839115239428466	-0.12367658562776773	156.75797419818352
O=C(O)c1cc(O)c(O)c(O)c1	64.0	0.5015999999999998	0.6773160447444444	185.07762682738957	146.061325741828	0.0	0.0	165.59284699384554	0.1259461234567899	171.83066589064143	-65.32650148128265	150.06996316196668	-1.7283950617283959	0.08333333333333333	0.7760915855929243	178.71537715500332	17.696185628620217	2.957777777777778	-0.013592717296421176	154.07435110791366
C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(CC(=O)OC)[C@@]21C	236.0	4.562300000000004	1.0087471615775907	160.9617949739512	151.3168042990754	0.0	34.273884482361	156.92894249435793	-0.9671553079584768	159.1884097755033	-54.679955154045174	143.28320623935556	0.5472895040369087	0.10526315789473684	1.287706376868155	217.4271890104172	36.308184765104485	2.1994628684807256	-0.11137042155456159	150.13679298004388
CN[C@@H]1[C@H](O[C@@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O	249.0	-7.741760000000005	0.9357990485847455	168.33884805090435	159.80925943574027	0.0	0.0	167.735219917776	-0.062343439192443145	170.61431630035202	-91.2659821778914	156.9835175593389	-0.44195790085871806	0.2619047619047619	1.6155735783943064	282.90796761932825	0.0	3.6377797760901114	0.0382857402940295	166.36127125425284
O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O	115.0	2.291	0.8472663968597105	156.43129426441752	148.15624245488272	24.222957515384042	30.33183534230805	156.53613860623074	0.3163004726562499	161.47115750974447	-37.73706951110452	143.39926925105738	0.11236213235294118	0.14285714285714285	1.1197291274336765	210.15431843820951	59.415876960625184	2.490222138238011	-0.03925837617243864	156.18370591741285
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	227.0	2.564899999999999	0.6107844468027929	166.59415060740324	151.57737553902922	25.18037091493942	20.771211599071872	159.5869080213624	1.2852004847645437	164.33198866601776	-51.932358782969054	146.26143852849498	0.03509064132683544	0.19444444444444445	1.3016283789735583	184.29209300398108	0.0	2.7112257507412485	-0.07584950127555204	156.2565589653028
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	218.0	2.7168000000000014	0.9768487857935308	164.09403175714198	150.40730993818153	19.26246486877803	38.84115785890103	156.72004861140715	-2.1697755455621293	162.20265693471677	-38.11416357776722	143.77513510079862	0.33450304433582	0.11428571428571428	1.2067968900617996	189.2622415494991	23.80116485057091	2.450799031032166	0.07068333984443236	154.02464620125423
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	410.0	3.5175000000000027	1.1656713495211968	160.40506244084006	154.01379290441915	99.49571453651899	44.19861581843384	157.30488593847463	-1.5736000523186648	156.2704425120689	-42.836859360808305	145.82830815155086	0.4685570173756282	0.16176470588235295	1.3884298968951472	231.56979941226928	70.93452509437687	3.781098412712735	0.047745614669036984	152.90164690903515
O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1	120.0	5.230000000000002	0.7085156254253887	142.2515895482637	139.81282321648646	18.639388208698602	0.0	147.69293726828224	-0.265122808888889	144.4053554294388	-50.3855740363273	138.7638309327968	-0.7793548387096755	0.17391304347826086	0.6170066621070782	443.74981777679767	44.10964884980502	2.4461424597795447	-0.48120764178237974	144.8468068213076
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O	220.0	-1.5302800000000008	0.8204044527487903	158.85685478718918	149.16122804263978	6.06636706846161	0.0	158.21812081205607	0.6502360000000023	162.5400174553254	-123.45291279730704	147.8096603358856	-0.9619508820477346	0.10256410256410256	0.9450202958586537	338.83137732494305	39.447076018643585	3.3322415537738412	0.0019610969387754704	154.56638917998316
C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@H]2O	164.0	3.0852000000000017	0.40586249206650526	163.63803006639802	149.3029802163366	17.75371813848418	12.990104268152233	157.38821995012444	-1.801976324218749	163.87500878710594	-40.24994450925672	142.60324067682552	2.902369281045752	0.07407407407407407	1.2086274288746892	230.3962390399442	29.32600418877882	6.298354619262707	0.027047539437585765	153.44081341222352
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O	194.0	2.4017	0.6259235602652715	156.6175541932461	156.3387708379381	22.514758973090913	25.99951461304901	164.50273197141107	-0.6034498347218323	159.0431642079684	-68.33877666484344	147.31637136783795	1.5615122539033048	0.29411764705882354	1.3182716526390583	306.1473085663443	47.41608870827167	5.606610617866883	-0.5366953552717365	160.23403668099914
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1	87.0	0.9739	1.1261342229985474	163.15224878236793	162.53043886168714	6.544756405912575	0.0	165.98275350005153	-0.07483404914933872	166.40836839521288	-55.01485868259651	155.59465938563753	0.605151228733459	0.17647058823529413	1.4277165325811036	209.39395935823165	28.007299824563233	2.6513310185185186	0.3737535131675019	170.59190595316656
C[C@@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)[C@H]1CC[C@]21CCC(=O)O1	182.0	4.370100000000003	0.7781451513113639	161.5718863900156	148.13018248200603	30.595361384336197	25.99951461304901	155.90218545901752	-0.556898043431829	163.54216930232545	-32.96535144930828	141.59058862931934	0.537295535028386	0.0	1.1348599684859553	178.06803699364883	23.80116485057091	1.660963863168724	-0.06895505689237331	152.59981560815996
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	115.0	1.4483000000000001	0.9638138678707047	170.05645796897593	154.63672852484527	28.946705004561444	0.0	155.11050403685	1.1843274399999995	157.7199218287129	-53.07402906711195	146.11018588781718	0.18861111111111134	0.09523809523809523	1.318557139640646	173.64573894241713	34.116356776205656	2.8965121882086167	-0.036253858024691374	154.09510034564602
Cn1cc[nH]c1=S	38.0	1.08269	1.2140895473638766		166.77760863180225	0.0	0.0	164.8592214825027	0.0	184.91765202424895	-5.566639227827174	155.7689751395231	0.041420118343196075	0.0	1.5090016989023682	75.77402257263199	17.16475291381631	0.4364711934156379	-0.07721769806290227	155.9660629518966
O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1	128.0	3.594800000000001	0.5252897912141531	158.2338383086134	141.09650551619322	0.0	36.417508487514205	150.6240800291624	-1.5864664197530893	147.30486421330485	-50.01958169130741	140.27764708110792	-0.17283950617283972	0.08333333333333333	0.770224529054146	249.41857665772588	89.53502448849167	1.7087849584278147	-0.18083120626486776	148.99095923393668
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	124.0	2.850740000000001	0.747967921699762	169.89187337372206	156.19179760816104	5.749511833283905	26.83757866753348	158.99982770713962	0.2061399999999993	162.14842728251304	-15.926293785253709	146.85030526071026	0.13104134913220863	0.15	1.3515789630675092	112.61504722210282	28.320173035249592	1.290416981607458	-0.05465503997368075	153.20178147678482
CNC(=O)Oc1ccccc1OC(C)C	83.0	2.192	0.9938197040606891	167.49553722380787	159.35758826335984	11.49902366656781	12.13273413692322	161.72266005059888	-0.902074764444445	155.13252635304897	-17.16475886129752	148.32483138806336	0.28666666666666646	0.3333333333333333	1.506353621599237	132.3698914148528	24.26546827384644	2.1714758125472406	-0.07214346530438487	161.9090097557274
COC(=O)C[C@H]1[C@@]2(C)C[C@]34O[C@]5(C)O[C@@]6([C@H](OC(C)=O)[C@@]3(O)[C@H]2OC(=O)C(C)C)[C@H]2/C(=C(/O)C(C)C)C(=O)O[C@@H](c3ccoc3)[C@]2(C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]6(O5)[C@]14C	424.0	3.665600000000003	0.9753931531028815	157.92692503074815	153.3996975698315	0.0	48.46616039783436	156.86771631741286	-0.40956356173912445	155.4598866118617	-62.99937726523525	145.06662683346806	0.47391118410858707	0.20588235294117646	1.3906596785505585	255.38031853104013	35.488413953162166	3.8835504850088185	-0.23366322804925757	152.94979391953441
C#CCCCCCCCCCCC[C@H](O)C[C@H](O)COC(C)=O	126.0	3.585700000000002	0.9175791840060148	165.73123130069717	155.5224681162893	6.4208216229260096	51.36657298340809	164.95660930851122	-0.8096949670667892	165.3388830622975	-35.98839184825498	146.29483528232325	-0.19687376335575765	0.7272727272727273	1.4612460214131	157.87439367395044	0.0	2.1079900472408313	-0.09328354302632105	164.5705934676613
CCOC(=O)[C@H]1[C@@H](C=C(C)C)C1(C)C	90.0	2.7879000000000014	1.0767237266964094	176.2725093574558	157.01175303131615	12.52478801067431	25.496599036284397	164.97401730538425	0.23290653287197027	162.72545602285118	-14.529308826014656	144.6240840145	0.16608996539792453	0.2857142857142857	1.4384401521765482	108.31349326091323	11.64912463690315	1.708333333333333	-0.1774150700585245	154.87481542214502
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O	288.0	-1.5149999999999972	0.8289789978121573	165.3884049412008	151.42012508782665	19.26246486877803	6.923737199690624	160.0737973712602	-1.4353301176470583	165.03496875492627	-81.01899989161176	146.94067662498446	-0.029834678969627583	0.08695652173913043	1.2473437501501266	256.9157264635932	11.64912463690315	2.9246609987735535	-0.016001732148846207	156.15135725932188
O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4	145.0	0.7485999999999997	1.0591014444633469	169.5362997359356	152.28519100646074	0.0	11.64912463690315	157.83193755117665	-0.9309714875346247	161.76416092041208	-43.75694349181201	145.40360513585242	0.38095238095238093	0.0	1.214776867271988	148.10605182888335	34.90876175722036	2.1133583711262283	0.10116874352306005	153.45101616587883
Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1	122.0	1.8404999999999996	0.7125873752660904	162.06906748837793	145.86837988654491	16.876414816677897	12.13273413692322	158.76234594915894	-1.7740444013840826	159.72577374830234	-59.863861280409246	145.02034032898894	-0.4479046520569012	0.045454545454545456	0.8764946595525483	172.16958813364252	47.52510539416365	2.1504761904761907	-0.2955570841613281	154.00086258527827
COc1c2occc2c(OC)c2c(=O)cc(C)oc12	116.0	2.8648200000000017	1.379954910402826	168.92019553273678	153.84165210562713	39.19775979765633	0.0	150.7352121022461	1.1723251488033277	154.72691769437293	-32.76217124181468	143.60887276878182	0.548670892063192	0.09523809523809523	1.246095058660738	111.43730322181439	34.37947212740908	1.8361111111111108	-0.18484035270277674	149.4677800529763
[NH3+]CCCC(=O)[O-]	33.0	-2.241599999999999	0.3416554210876163		163.13949163956644	12.965578028838586	0.0	175.88140039434128	0.0	180.3641908719196	-50.73710343173603	157.49244858842	-0.9166666666666666	0.5	1.5596986049945423	98.42934242862975	0.0	2.6493981481481477	-0.2724609374999998	172.73056862129656
CC1=CC(=O)[C@H]2C(C)(C)CCC[C@@]2(C)[C@@]1(O)CCc1ccoc1	158.0	4.3049000000000035	0.8482830399063982	160.69435147271457	150.52210585763697	6.4208216229260096	27.19203322199788	159.64619693211807	-0.20434785544021092	162.02266421622954	-26.770357087878295	143.31222370744248	0.27012832509992496	0.12	1.2034738785360894	128.5245525083363	35.805269188339864	2.180023148148148	-0.058115461193604195	150.787183531706
CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](OC(C)=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@]432)C1(C)C	294.0	4.688900000000004	0.9822917309268439	161.46829544296386	152.57230559556157	25.683286491704038	34.61868599845312	156.79876556266868	1.8981699954648499	158.06846226160306	-61.0857552717488	143.9917449142899	0.5924036281179139	0.14893617021276595	1.3671403602146444	244.80926043161742	24.156144551436718	2.2441142946376083	-0.13764406110127392	151.93657523588638
CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]21C	204.0	7.388700000000009	0.7501508723697135	162.57947745094322	150.88101387741676	10.82998093879356	65.5302755041343	159.19461094917065	0.12559131044557884	163.30984036389611	-16.292724028018363	143.28406408950198	0.32001745515259095	0.16129032258064516	1.27154872725979	121.389365306935	11.64912463690315	1.4099249405418413	-0.015285169339223382	154.67835519381921
[NH3+][C@H](CSCSC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]	76.0	-4.868899999999998	0.4584320636458606	162.92801359203557	156.34053807355963	16.590592804061146	0.0	167.6853703580251	-1.0415328799048749	157.56274465763696	-93.5564640142593	154.4757798940357	0.14141328350603086	0.5714285714285714	1.0437294561082189	217.01346559422055	0.0	2.7288645859578398	-0.09791185836531603	162.72699762741252
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]43C)[C@H]12	250.0	7.089500000000009	0.5237558341392212	164.53292645480366	150.03447495839495	23.671624184645573	60.11528503473751	157.2469722509498	-0.39239008504801454	162.67177941974882	-29.831044664098762	143.35345694694945	0.29339143064633255	0.02702702702702703	1.220805988601159	157.6726178798745	11.64912463690315	2.208181263890363	0.011118807015933731	150.48073934291207
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	207.0	2.4445000000000006	0.8949902016161724	164.34314956558075	151.32945894183402	25.683286491704038	19.420578929450514	160.24830043096097	-1.2935226530502535	166.45912803489236	-49.418169867539014	144.5370405165844	0.14957336737436133	0.12121212121212122	1.1074237419692914	205.65756636183482	11.64912463690315	3.1605733365877215	0.039187076892150736	155.61534605772286
O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21	216.0	5.103500000000002	0.6643493283192139	148.84690554119013	141.9807253497995	8.945439031664828	12.13273413692322	149.44684836557022	-2.593918071833665	149.32648869997163	-91.84137374052615	139.33847028502043	-1.3341692064349362	0.10256410256410256	0.9076139347303291	549.129006714602	76.5428864408873	6.899764279940371	-0.29840085044291	143.86323137846784
C=C1CCC(=O)[C@@H](C)CC[C@H]2[C@H]1CC2(C)C	110.0	3.9841000000000033	0.7729669637600108	169.60645489526155	151.8332807555663	17.116141461923114	32.923251812739636	161.40492528454675	-0.19604807999999946	164.07060409876118	-10.883565325168412	142.8535163649903	0.2122560975609764	0.0	1.2682869788522546	103.61388009065314	12.152040213667764	1.2219850718065	-0.04759680706521739	153.90462763426117
CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C	276.0	4.326300000000004	0.9780661718361412	162.30394810855665	151.679632827754	19.26246486877803	27.694948798762496	156.88625906967727	1.574354639230897	158.56243235464768	-62.74833136774508	143.52797675122196	0.5766612228443082	0.11363636363636363	1.317661150842814	247.96252761715596	24.156144551436718	2.302679109452423	-0.12141566145895147	151.09316360996834
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21	121.0	4.236100000000003	0.8548726575358648	163.99383513005534	155.8736204601219	35.21290649175903	11.600939890232516	153.02569887734805	-2.041719793209876	151.73777512429535	-30.543620250390536	144.17464524090002	6.7303136469803135	0.3181818181818182	1.3260682184744208	260.6740147383668	33.77233452542743	3.207146046890407	-0.0027418644291786706	155.47013209211127
O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	188.0	4.518100000000003	0.6275166091269089	157.83332331411455	148.07847651603296	5.917906046161393	42.483875555975814	156.3081441295051	0.3365484390082772	151.93238895472845	-54.489123822406086	143.64568736981641	-0.0808093473924191	0.23529411764705882	0.915348510028126	270.16241314604457	71.68155698211812	2.7805328599047376	-0.3245332108968472	157.68198396357977
CO[C@H]1[C@H](O)[C@H](O[C@H]2CC[C@]3(C)[C@H](CC[C@H]4[C@H]3CC[C@@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)O[C@@H](C)[C@@H]1O	270.0	3.110200000000002	1.0002420205868352	163.77938963050627	152.35166671258307	18.442694056835705	13.847474399381248	159.30788915043624	-0.3711577551020401	164.35883781295732	-54.94753739324015	145.0625546237433	0.42829753624296096	0.09302325581395349	1.331344539050233	212.29488364484348	11.64912463690315	2.368978162389317	0.0979390910566506	155.45507904883337
CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@H](CN3C[C@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O	395.0	1.6072000000000026	0.9900545875846273	160.73921452638308	153.66019537679762	31.849062103838566	34.61868599845312	160.9917577891507	-2.7749549065743695	162.07121089451616	-51.38927971022798	146.26641290403163	0.3002465927547489	0.1935483870967742	1.433808226695576	264.0687140567967	0.0	3.628995897071971	-0.06835421906161089	157.18868682398363
CC[C@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@H]2[C@@H](C)[C@@H](CC1)O[C@@]1(CC[C@@H](C)[C@@H](C[C@H](C)O)O1)[C@@H]2C	360.0	5.882600000000007	0.9212500690195379	161.51586598528192	153.49097838855823	25.683286491704038	92.693735331385	161.97590885958363	0.5318854769230769	161.01024731956747	-52.38847981019982	145.58435940485498	0.054262148108301426	0.05172413793103448	1.3792963888113092	294.89211851911404	36.45612064100329	3.4341403513175663	0.05821860093443562	158.35846194801485
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1	130.0	5.456800000000003	0.8400960779173096	155.60644230344562	143.68213742889824	37.836431198501515	25.122838405075452	150.51958051662498	0.8506232595155719	148.87360802567684	-32.214759336859785	139.75716358605698	-0.29008073817762403	0.125	0.8591677268082273	289.31120847186907	62.23079184470292	1.6538888888888887	0.012762706638459537	149.81871627955798
Cc1nccc2c1[nH]c1cc(O)ccc12	94.0	2.7301200000000003	0.6923958258860702	169.47847207654095	148.41447591028518	0.0	0.0	156.7149620852063	-0.5509205503999995	160.3180457040508	-25.909602301096633	145.8264701933574	0.035970370370370076	0.0	1.0346653445043918	119.80586716214297	36.156239840307975	1.3891959561602416	-0.14007295597484273	153.88280211245845
CN1CCO[C@@H](c2ccccc2)c2ccccc2C1	117.0	3.238000000000002	1.875561689196576	164.37045704995577	153.33356747697778	0.0	54.59730361615449	157.92610337976083	0.11738265927977576	158.98322945201926	-9.693674001219602	143.39249348762752	0.535180055401662	0.047619047619047616	1.2553564695812494	146.04331134523784	71.28765809124548	1.2721296296296298	0.007928825081000923	152.45360582540798
CCCCC[C@@H](C)N	45.0	1.9139000000000002	0.7479819871197608	175.90971871822236	159.42688835818757	6.041840829147961	26.186202068468653	171.3336302918187	0.06773760000000029	170.89418712975186	-7.3294907760488535	150.6893724698375	-0.6070666666666672	0.5714285714285714	1.5948047174562894	57.51385327754574	0.0	0.9291203703703705	-0.053566666666666665	168.50077326750372
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]	91.0	-0.13029999999999975	0.7071036333970575	177.96236502297026	162.53945942815898	10.548270419741254	4.9839785209472085	168.9260250609491	-0.5736579955555561	170.9886345479774	-40.7631781094056	158.2751522445839	0.24315412186379926	0.0625	1.6850227427205475	93.07058378828312	11.2736200932389	1.754098639455782	0.5760994327660995	169.3145678222971
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	116.0	6.216700000000006	0.6100042888807069	161.16322017198883	152.82679458874193	0.0	68.37354130021369	162.30739298434284	-0.14604009876543067	162.75461964146183	-34.560674059220304	144.29740902520854	-0.23713021197297954	0.6666666666666666	1.3103275406912271	195.21218106393354	48.60816085467105	2.378808050667124	-0.05781185359374658	162.45386316570324
C=CCc1ccc2c(c1)OCO2	70.0	2.1437999999999997	1.3067218116069772	169.42557283146525	151.5674369310644	6.792942306099827	12.142387175295491	157.85364596284978	-0.23443543801652875	161.2834277324439	-27.959831859336553	142.85860850430439	0.5537190082644626	0.15384615384615385	1.1740681349107343	135.82457647056864	36.417508487514205	1.1598452853363568	-0.02168874896147625	152.18683785820107
CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1	132.0	2.4382	0.9994475924596548	161.29454129950437	151.5424979294977	17.753353597852158	0.0	158.13635924023453	-2.1680696596055515	158.94224105810562	-32.01330087298274	143.0416085147795	0.4746118259631778	0.13043478260869565	1.221708530787913	160.17425483559293	40.24904326869324	2.0581112847840393	-0.3768456830549095	155.26534616517125
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	155.0	4.657800000000004	1.456318896751674	161.33766408479434	154.4387668304062	6.606881964512918	87.855703906614	154.3640305998685	-0.49837266112649986	159.56353300587006	-12.290772768194135	144.14630036077418	0.3008883369949383	0.4074074074074074	1.356328078603088	171.42550437185	71.7905736680101	1.999474914965986	0.032763730782969736	157.88529346930707
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1	142.0	3.0058000000000016	1.4492869129635024	168.4501961383304	157.69137400252643	11.984273114623004	6.06636706846161	162.82836828909134	-0.6540653194706987	164.3128654136463	-27.19085735238808	147.00420083789172	0.4358459357277882	0.23076923076923078	1.2982210628551067	201.27992292824698	60.042085383587235	1.9746973999208395	-0.021852026885108167	162.97813338223332
Oc1c(Cl)cc(Cl)c2cccnc12	73.0	3.2472000000000003	0.8268814941600302	182.05829381619597	144.79650624053448	15.925558245822383	23.20187978046503	157.74555534958319	0.0	159.72143551121763	-26.970934399684015	142.71170849530264	-0.5263157894736842	0.0	0.9575925570784699	209.15848396033098	34.441211404480555	1.2750137174211247	0.13485433942808328	152.63357948292997
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1	94.0	2.209039999999999	0.29456481670861756	172.34582318804337	159.7008346890452	5.022633313741326	11.600939890232516	170.50652172499164	-0.06256138292010907	175.39419349865167	-24.43559831719119	155.82407695522429	-0.2874196510560146	0.35294117647058826	1.465403118825564	206.13799257472743	29.288101587587764	1.5773844167296547	-0.24966076578957946	169.49668986663073
Oc1cccc(O)c1	42.0	1.0977999999999999	0.5351352645888189		145.26824636645	0.0	6.06636706846161	169.09552209488717	0.0	177.97057314257188	-32.38420899318293	146.4508241152786	-0.8979591836734702	0.0	0.8136402669847761	107.57837434595041	24.26546827384644	1.5787037037037035	-0.6690249433106575	157.67197461271593
CC(=O)NCCc1c[nH]c2ccc(O)cc12	94.0	1.5521	0.6929351855990391	165.03183669463436	153.54718952828932	6.544756405912575	0.0	159.73573843161984	-0.6091802311111105	165.19921822016693	-29.417442629396675	149.06040132550487	-0.08544802867383527	0.23529411764705882	1.216194142642184	118.87715608072793	29.9593962686949	1.6919550999412107	-0.33708452041785375	159.49765032255684
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	144.0	6.081100000000006	0.9850208780803205	152.1911225928156	153.7167223886088	6.606881964512918	60.946888523758446	158.75452255217834	0.623917877551019	162.33597013079392	-19.071423489209188	143.26130339192505	0.09948979591836715	0.2916666666666667	1.2873391507466192	171.91029022055727	58.74853876128035	1.9174610119271707	-0.1243305520124717	152.12008741906314
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12	124.0	3.1036	0.6905484494743066	155.22713661360777	142.01556589271632	27.32471292667887	0.0	154.1192013516346	-0.23408089795918466	154.67148801330913	-57.68445085896793	141.6521560004742	-0.2575707702435816	0.0	0.8149929910061854	193.13226875283758	46.818325913919466	2.205981670445956	-0.4061242776680564	148.81495483060644
CC(C)CCC[C@@]1(C)C=Cc2c(O)c3c(c(CCC(C)C)c2O1)O[C@]12[C@@H](C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(CC[C@H](C)C(=O)O)[C@H]4O)C3=O	322.0	7.350700000000009	0.8651594845591496	159.09524387547324	151.12202090931947	48.160752119365625	41.03950762137913	160.70489997457608	-0.8134092671999913	158.28217542268035	-46.773438902527886	144.03193923439383	0.3117904761904759	0.21568627450980393	1.2415985442638726	243.7388524595795	22.766374581924868	2.5741954269501863	-0.02243819444444444	155.34976061213487
CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12	132.0	4.810600000000004	1.4112373393042483	164.23203536127852	157.8785041971851	6.041840829147961	25.448414289613766	160.79697370399208	-0.10989243576388803	163.9000064747372	-16.685268733612567	147.33158882199595	0.2637471655328794	0.34782608695652173	1.5143501217767665	203.01581363630328	35.48494515920084	0.8486046548248929	0.012613985185301968	163.17584271285392
